,pbv_pko,pbv_peo,pbv_san,pbv_ing,pbv_mbk,wibor_3m,rentownosc_10y,eurpln,wig20,zmiennosc,target_y
2015-06-26,1.0421394727689484,1.1578935829964692,1.4656454511096229,0.7550840369082781,1.213089430894309,1.72,3.19,4.1765,2333.82,0.1559912953118681,0
2015-07-03,0.9971752899275399,1.12147084292975,1.452076025912198,0.7550840369082781,1.1729268292682928,1.72,3.16,4.192,2278.17,0.1708254819233953,0
2015-07-10,1.0271490037143338,1.0670797134898722,1.3698008182101487,0.7182149671955459,1.156829268292683,1.72,3.16,4.175,2270.84,0.184886862822809,1
2015-07-17,1.0271490037143338,1.097315276845709,1.4246520617702247,0.7136341061766474,1.1487804878048782,1.72,3.16,4.1094,2285.03,0.1833243612714152,0
2015-07-24,0.9522090429940068,1.0064271125006545,1.3972280976282514,0.6860313145306741,1.0604065040650408,1.72,3.16,4.143,2187.67,0.1986251620803801,1
2015-07-31,0.9672758834572304,1.0305668452584669,1.3560904937772267,0.736695245314583,1.1166666666666667,1.72,3.16,4.1426,2227.51,0.1996782775355084,0
2015-08-07,0.8922585192822325,1.151880572874102,1.3560904937772267,0.8149750372480852,0.9961788617886179,1.72,2.881904762,4.1835,2196.78,0.1999963326009905,1
2015-08-14,0.9147777643611789,1.1578935829964692,1.3012392502171506,0.8333638288417805,1.052357723577236,1.72,2.881904762,4.1834,2198.22,0.2027988262132809,0
2015-08-21,0.9296908299611228,1.1457676910016772,1.2465355364448303,0.8149750372480852,1.0121951219512195,1.72,2.881904762,4.2254,2179.73,0.173975781943133,1
2015-08-28,0.9597429792486498,1.151880572874102,1.2329644536093411,0.7919596413728207,1.0765040650406505,1.72,2.881904762,4.2142,2145.12,0.2764169367941396,0
2015-09-04,0.9597429792486498,1.1457676910016772,1.1232669394033827,0.7688854327312648,1.0845528455284554,1.72,2.910909091,4.2288,2146.47,0.2805700210276188,1
2015-09-11,0.982187917011112,1.1822013926019392,1.164402885616343,0.7735251065164545,1.1166666666666667,1.72,2.910909091,4.2074,2185.46,0.2802551703503887,0
2015-09-18,0.982187917011112,1.13975468087931,1.164402885616343,0.7596648979271767,1.0845528455284554,1.72,2.910909091,4.2054,2168.19,0.2787127411827331,0
2015-09-25,0.9446761387854262,1.1337416707569425,1.0958396599852802,0.7412368978226207,1.044390243902439,1.72,2.910909091,4.2281,2091.73,0.1829771350159657,0
2015-10-02,0.9446761387854262,1.0913826513026563,0.9862863602909486,0.7504966411375696,1.044390243902439,1.73,2.660909091,4.2478,2036.32,0.1569385676530562,1
2015-10-09,1.019704855467109,1.1033282869680763,1.1505466890337297,0.8011213634106177,1.1407317073170733,1.73,2.660909091,4.2201,2143.28,0.1765671795626978,0
2015-10-16,0.982187917011112,1.11545539691104,1.164402885616343,0.8011213634106177,1.1407317073170733,1.73,2.660909091,4.2364,2121.94,0.1720233418406554,0
2015-10-23,0.982187917011112,1.11545539691104,1.136980579112434,0.7964947591290483,1.1327642276422765,1.73,2.660909091,4.2493,2107.43,0.1447755253542052,0
2015-10-30,0.9372237341697034,1.0791045157864352,1.1505466890337297,0.7596648979271767,1.0363414634146342,1.73,2.660909091,4.24994,2060.03,0.1430420183276426,0
2015-11-06,0.9221568937064798,1.0487776063177408,1.164402885616343,0.7182149671955459,0.9961788617886179,1.73,2.726,4.2693,2019.78,0.1098048161180737,0
2015-11-13,0.8697258576044766,0.9881323130175518,1.205396274955741,0.695193036568471,0.9399186991869918,1.73,2.726,4.2411,1978.87,0.1167940649724156,1
2015-11-20,0.884729743257901,1.0064271125006545,1.1916842928847544,0.6906121755495725,0.9560162601626015,1.73,2.726,4.2405,2021.99,0.1469496919163689,0
2015-11-27,0.8397573040479942,0.970000718589421,1.205396274955741,0.6675967796743079,0.8676422764227641,1.73,2.726,4.2713,1936.05,0.1668629226246675,0
2015-12-04,0.8173133983315942,0.9760198184526455,1.205396274955741,0.6629571058891183,0.8676422764227641,1.72,2.957,4.3145,1868.24,0.1696978560230806,0
2015-12-11,0.8022465578683707,0.9518788677466619,1.136980579112434,0.6537888490995112,0.8676422764227641,1.72,2.957,4.3653,1757.37,0.2132475150466141,1
2015-12-18,0.8622796452651275,1.0427645961953733,1.0409917317013333,0.6813393627310035,0.9158536585365854,1.72,2.957,4.27352,1858.87,0.2360623805080771,1
2015-12-25,0.8622796452651275,1.0185420429619039,1.05470371377232,0.7044135713725592,0.9318699186991871,1.72,2.957,4.23886,1879.75,0.2235554740527628,0
2016-01-01,0.8622796452651275,1.0003251921617728,1.0684156958433069,0.6813393627310035,0.8997560975609756,1.72,2.996842105,4.26333,1859.15,0.2255079895201515,0
2016-01-08,0.7947910571144611,0.9214715736986528,0.9314367743689371,0.6722299187076874,0.8355284552845529,1.72,2.996842105,4.3639,1725.14,0.2539993757997462,0
2016-01-15,0.7572803109348376,0.9518788677466619,0.9177264499360152,0.6675967796743079,0.8194308943089431,1.7,2.996842105,4.48024,1734.87,0.2513721336762026,0
2016-01-22,0.7572803109348376,0.9154524738354284,0.9314367743689371,0.6031745824293593,0.8194308943089431,1.7,2.996842105,4.45929,1727.22,0.2700832855143359,1
2016-01-29,0.7797231846051752,0.9518788677466619,0.9177264499360152,0.6353601955197741,0.8997560975609756,1.7,2.996842105,4.41985,1780.25,0.2833984933188282,0
2016-02-05,0.7648121830973559,0.9881323130175518,0.8628768640140037,0.6445755025224141,0.8997560975609756,1.69,3.03,4.40893,1790.87,0.2717936975672764,0
2016-02-12,0.7797231846051752,0.9639901443633968,0.7807442131855162,0.6077560969234388,0.8997560975609756,1.69,3.03,4.39712,1765.53,0.2352331568427483,1
2016-02-19,0.7947910571144611,1.024555053084271,0.8355937991075275,0.6445755025224141,0.9399186991869918,1.69,3.03,4.36962,1841.06,0.216428197018584,0
2016-02-26,0.7872571208598182,1.0305668452584669,0.8220243739101029,0.6584285228847008,0.9238211382113822,1.68,3.03,4.36845,1844.57,0.2177766899061917,1
2016-03-04,0.8173133983315942,1.0609753572546474,0.9177264499360152,0.6860313145306741,0.9318699186991871,1.67,2.89,4.32118,1873.51,0.1980896644984728,1
2016-03-11,0.8472138368479663,1.0670797134898722,0.9588607385109106,0.6768107797265859,0.9720325203252033,1.67,2.89,4.29214,1910.87,0.199073309258555,1
2016-03-18,0.8472138368479663,1.0913826513026563,1.0,0.6906121755495725,0.9479674796747967,1.67,2.89,4.2628,1961.97,0.1682998140291034,0
2016-03-25,0.8097784300308891,1.0791045157864352,0.9725727205818971,0.6906121755495725,0.9560162601626015,1.67,2.89,4.26898,1936.19,0.1611289592603165,0
2016-04-01,0.8472138368479663,1.1033282869680763,0.8628768640140037,0.6675967796743079,0.9399186991869918,1.67,2.952857143,4.25498,1973.24,0.1795197366111788,0
2016-04-08,0.832222335747289,1.0366712014936916,0.8493074388165791,0.6584285228847008,0.9318699186991871,1.67,2.952857143,4.29485,1919.42,0.185838149672221,1
2016-04-15,0.8097784300308891,1.0548819625529655,0.9040111525888991,0.7044135713725592,0.9318699186991871,1.67,2.952857143,4.29563,1939.95,0.1943840779713285,1
2016-04-22,0.7872571208598182,1.0730111210847533,1.013710324432922,0.7103863345270146,0.8997560975609756,1.67,2.952857143,4.3636,1943.03,0.1742535278596194,0
2016-04-29,0.7572803109348376,1.0548819625529655,1.0409917317013333,0.7103863345270146,0.8676422764227641,1.67,2.952857143,4.3732,1896.64,0.1503496935027325,0
2016-05-06,0.7648121830973559,1.0427645961953733,0.9040111525888991,0.7009109444023315,0.8676422764227641,1.67,3.04,4.43284,1852.71,0.1411638354622564,0
2016-05-13,0.7123140640013045,1.0003251921617728,0.9588607385109106,0.6818098648613325,0.8355284552845529,1.67,3.04,4.41173,1815.38,0.1157587233351804,0
2016-05-20,0.7123140640013045,0.9760198184526455,0.9452913133134858,0.6961209713255091,0.8194308943089431,1.67,3.04,4.41542,1806.38,0.1546442227641934,1
2016-05-27,0.7497453426341324,1.0124474303120505,0.8904417273914743,0.7199662806806597,0.8676422764227641,1.68,3.04,4.38639,1839.22,0.1628289590984973,0
2016-06-03,0.7198480002559474,0.970000718589421,0.9725727205818971,0.6961209713255091,0.8595934959349593,1.68,3.11,4.38616,1793.43,0.1940212952380328,0
2016-06-10,0.7123140640013045,0.9639901443633968,0.9040111525888991,0.7103863345270146,0.8113821138211382,1.68,3.11,4.37514,1782.02,0.2187631043585814,1
2016-06-17,0.7198480002559474,0.9760198184526455,0.9314367743689371,0.7199662806806597,0.8194308943089431,1.7,3.11,4.42015,1754.45,0.211884712528018,0
2016-06-24,0.7422908739262851,0.9595093130406928,0.8220243739101029,0.7151763076038371,0.8194308943089431,1.71,3.11,4.4496,1769.67,0.286426685647247,0
2016-07-01,0.7047790957005993,0.9466721393137836,0.7807442131855162,0.7390673602216588,0.8194308943089431,1.71,2.888571429,4.41143,1744.56,0.2685829550379729,0
2016-07-08,0.6897917227841712,0.9016299800378295,0.7533185914054781,0.7247562537574823,0.827479674796748,1.71,2.888571429,4.41266,1705.43,0.257013474489242,1
2016-07-15,0.7198480002559474,0.895127354750546,0.8628768640140037,0.7247562537574823,0.827479674796748,1.71,2.888571429,4.41039,1759.41,0.2564116298172093,1
2016-07-22,0.7347579697177044,0.9016299800378295,0.8628768640140037,0.7437593120213294,0.8355284552845529,1.71,2.888571429,4.358,1792.97,0.170841025090878,0
2016-07-29,0.7198480002559474,0.8694335201259845,0.8628768640140037,0.7723815249496823,0.8113821138211382,1.71,2.888571429,4.35588,1759.74,0.1658708860808724,1
2016-08-05,0.832222335747289,0.9531723287047242,0.8081681773274896,0.8010168073816557,0.9399186991869918,1.71,2.71,4.27974,1825.45,0.1680058623121426,1
2016-08-12,0.832222335747289,0.9982059623434784,0.8628768640140037,0.8296520898136289,0.988130081300813,1.71,2.71,4.27301,1857.7,0.1494721523130045,0
2016-08-19,0.7797231846051752,0.9659352075931761,0.8220243739101029,0.8200786784117938,0.9720325203252033,1.71,2.71,4.31438,1800.17,0.1571180958276947,1
2016-08-26,0.7872571208598182,0.9531723287047242,0.8628768640140037,0.8487074260919569,0.9800813008130081,1.71,2.71,4.33057,1775.9,0.1482189422671148,1
2016-09-02,0.7797231846051752,0.9659352075931761,0.8767297453204878,0.8534908644169693,1.0202439024390244,1.71,2.85,4.36619,1767.55,0.1122259917616176,0
2016-09-09,0.7872571208598182,0.9531723287047242,0.8493074388165791,0.8010168073816557,0.9560162601626015,1.71,2.85,4.33888,1754.12,0.1411228418401205,1
2016-09-16,0.7947910571144611,0.9659352075931761,0.9040111525888991,0.8153867266121233,0.9238211382113822,1.71,2.85,4.31021,1734.26,0.1438626951570228,1
2016-09-23,0.8097784300308891,0.9788625094847714,0.9040111525888991,0.8487074260919569,0.9318699186991871,1.71,2.85,4.30114,1762.48,0.1557454668727215,0
2016-09-30,0.7722676838512655,0.9402462447613004,0.8355937991075275,0.8487074260919569,0.9078048780487805,1.71,2.85,4.29529,1709.51,0.1472989509585419,1
2016-10-07,0.7722676838512655,0.9788625094847714,0.8904417273914743,0.8487074260919569,0.9238211382113822,1.71,3.01,4.28391,1751.72,0.1301822272126133,0
2016-10-14,0.7497453426341324,0.9144744614537673,0.8904417273914743,0.8343897848759704,0.9158536585365854,1.72,3.01,4.3089,1719.64,0.1396289058139062,1
2016-10-21,0.7722676838512655,0.9209734328965364,0.9452913133134858,0.7914956739943015,0.8917073170731707,1.72,3.01,4.33028,1752.25,0.1379784062516896,1
2016-10-28,0.8173133983315942,0.9402462447613004,1.0,0.8200786784117938,0.9158536585365854,1.72,3.01,4.33806,1817.79,0.1389005037008351,0
2016-11-04,0.7947910571144611,0.8887806268292059,1.0,0.8248098387223253,0.8836585365853659,1.72,3.41,4.32845,1758.22,0.1647493301262856,1
2016-11-11,0.7797231846051752,0.9274017633453625,1.013710324432922,0.839179757952793,0.9158536585365854,1.73,3.41,4.42109,1796.75,0.1659598914041748,0
2016-11-18,0.7347579697177044,0.8822804374382652,0.9725727205818971,0.8105444755208197,0.875691056910569,1.73,3.41,4.43921,1725.74,0.173704240847718,0
2016-11-25,0.7497453426341324,0.8758569787821249,0.9725727205818971,0.8248098387223253,0.8434959349593497,1.73,3.41,4.41938,1796.3,0.1854552253371269,1
